[ T-Track ]
    title = Fluence in organ and tissue regions
     mesh =  reg            # mesh type is region-wise
   1.4950E-01   1.5050E-01   1.5474E-07  0.1844
   1.5050E-01   1.5150E-01   1.3013E-07  0.2355
   1.5150E-01   1.5250E-01   1.3762E-07  0.1903
   1.5250E-01   1.5350E-01   7.7763E-08  0.2514
   1.5350E-01   1.5450E-01   9.9229E-08  0.2098
   1.5450E-01   1.5550E-01   9.7830E-08  0.2631
   1.5550E-01   1.5650E-01   1.2041E-07  0.2191
   1.5650E-01   1.5750E-01   1.1151E-07  0.2094
   1.5750E-01   1.5850E-01   1.0727E-07  0.2312
   1.5850E-01   1.5950E-01   6.4017E-08  0.2772
   1.5950E-01   1.6050E-01   1.3125E-07  0.2383
   1.6050E-01   1.6150E-01   1.0811E-07  0.2198
   1.6150E-01   1.6250E-01   7.3412E-08  0.2339
   1.6250E-01   1.6350E-01   8.9625E-08  0.2133
   1.6350E-01   1.6450E-01   6.8296E-08  0.2638
   1.6450E-01   1.6550E-01   6.3799E-08  0.3188
   1.6550E-01   1.6650E-01   1.0085E-07  0.2154
   1.6650E-01   1.6750E-01   9.5698E-08  0.2479
   1.6750E-01   1.6850E-01   8.9447E-08  0.2596
   1.6850E-01   1.6950E-01   1.3796E-07  0.2311
   1.6950E-01   1.7050E-01   1.2155E-07  0.2369
   1.7050E-01   1.7150E-01   9.4483E-08  0.2709
   1.7150E-01   1.7250E-01   1.2575E-07  0.2305
   1.7250E-01   1.7350E-01   1.4250E-07  0.2307
   1.7350E-01   1.7450E-01   1.1072E-07  0.2366
   1.7450E-01   1.7550E-01   9.9029E-08  0.2953
   1.7550E-01   1.7650E-01   8.4182E-08  0.2541
   1.7650E-01   1.7750E-01   6.9893E-08  0.2574
   1.7750E-01   1.7850E-01   8.1955E-08  0.2754
   1.7850E-01   1.7950E-01   9.4082E-08  0.2214
   1.7950E-01   1.8050E-01   1.0799E-07  0.2422
   1.8050E-01   1.8150E-01   1.2095E-07  0.2360
   1.8150E-01   1.8250E-01   5.5520E-08  0.2630
   1.8250E-01   1.8350E-01   9.1045E-08  0.2191
   1.8350E-01   1.8450E-01   1.0458E-07  0.2322
   1.8450E-01   1.8550E-01   9.4807E-08  0.2463
   1.8550E-01   1.8650E-01   9.9712E-08  0.2327
   1.8650E-01   1.8750E-01   9.8043E-08  0.2248
   1.8750E-01   1.8850E-01   7.8718E-08  0.2498
   1.8850E-01   1.8950E-01   6.3702E-08  0.2503
   1.8950E-01   1.9050E-01   8.0189E-08  0.2451
   1.9050E-01   1.9150E-01   7.6934E-08  0.2247
   1.9150E-01   1.9250E-01   1.1686E-07  0.2543
   1.9250E-01   1.9350E-01   8.3751E-08  0.2289
   1.9350E-01   1.9450E-01   6.7748E-08  0.2489
   1.9450E-01   1.9550E-01   1.1672E-07  0.2166
   1.9550E-01   1.9650E-01   8.4434E-08  0.2661
   1.9650E-01   1.9750E-01   1.1275E-07  0.2125
   1.9750E-01   1.9850E-01   5.8354E-08  0.2768
   1.9850E-01   1.9950E-01   9.0831E-08  0.2224
   1.9950E-01   2.0050E-01   1.1942E-07  0.2178
   2.0050E-01   2.0750E-01   8.4200E-07  0.0882
   2.0750E-01   2.1250E-01   7.3143E-07  0.1011
   2.1250E-01   2.1750E-01   6.4738E-07  0.0938
   2.1750E-01   2.2250E-01   5.3668E-07  0.0931
   2.2250E-01   2.2750E-01   5.3255E-07  0.1023
   2.2750E-01   2.3250E-01   6.7170E-07  0.1058
   2.3250E-01   2.3750E-01   5.3152E-07  0.1096
   2.3750E-01   2.4250E-01   5.0031E-07  0.1094
   2.4250E-01   2.4750E-01   4.6192E-07  0.1083
   2.4750E-01   2.5250E-01   5.2705E-07  0.1112
   2.5250E-01   2.5750E-01   4.7406E-07  0.1201
   2.5750E-01   2.6250E-01   4.3117E-07  0.1096
   2.6250E-01   2.6750E-01   4.1339E-07  0.1261
   2.6750E-01   2.7250E-01   4.3709E-07  0.1237
   2.7250E-01   2.7750E-01   4.0847E-07  0.1102
   2.7750E-01   2.8250E-01   5.6265E-07  0.1090
   2.8250E-01   2.8750E-01   4.0157E-07  0.1150
   2.8750E-01   2.9250E-01   3.5083E-07  0.1219
   2.9250E-01   2.9750E-01   3.6662E-07  0.1206
   2.9750E-01   3.0250E-01   3.4065E-07  0.1252
   3.0250E-01   3.0750E-01   3.9136E-07  0.1208
   3.0750E-01   3.1250E-01   3.9053E-07  0.1261
   3.1250E-01   3.1750E-01   4.5721E-07  0.1174
   3.1750E-01   3.2250E-01   3.1914E-07  0.1249
   3.2250E-01   3.2750E-01   3.1389E-07  0.1485
   3.2750E-01   3.3250E-01   2.9676E-07  0.1324
   3.3250E-01   3.3750E-01   2.9109E-07  0.1390
   3.3750E-01   3.4250E-01   3.4377E-07  0.1347
   3.4250E-01   3.4750E-01   2.8478E-07  0.1363
   3.4750E-01   3.5250E-01   3.4778E-07  0.1261
   3.5250E-01   3.5750E-01   3.2204E-07  0.1482
   3.5750E-01   3.6250E-01   3.0319E-07  0.1307
   3.6250E-01   3.6750E-01   2.7015E-07  0.1414
   3.6750E-01   3.7250E-01   2.3090E-07  0.1659
   3.7250E-01   3.7750E-01   1.9488E-07  0.1607
   3.7750E-01   3.8250E-01   2.5094E-07  0.1741
   3.8250E-01   3.8750E-01   2.2655E-07  0.1526
   3.8750E-01   3.9250E-01   3.1888E-07  0.1539
   3.9250E-01   3.9750E-01   2.5934E-07  0.1492
   3.9750E-01   4.0250E-01   2.3818E-07  0.1495
   4.0250E-01   4.1500E-01   5.4376E-07  0.1029
   4.1500E-01   4.2500E-01   5.6576E-07  0.1052
   4.2500E-01   4.3500E-01   4.5298E-07  0.1246
   4.3500E-01   4.4500E-01   3.5584E-07  0.1209
   4.4500E-01   4.5500E-01   4.5707E-07  0.1155
   4.5500E-01   4.6500E-01   3.7538E-07  0.1393
   4.6500E-01   4.7500E-01   3.9520E-07  0.1232
   4.7500E-01   4.8500E-01   4.0735E-07  0.1436
   4.8500E-01   4.9500E-01   3.6838E-07  0.1251
   4.9500E-01   5.0500E-01   3.4576E-07  0.1281
   5.0500E-01   5.1500E-01   3.3976E-07  0.1270
   5.1500E-01   5.2500E-01   2.8629E-07  0.1448
   5.2500E-01   5.3500E-01   4.0397E-07  0.1302
   5.3500E-01   5.4500E-01   4.1715E-07  0.1184
   5.4500E-01   5.5500E-01   3.0567E-07  0.1452
   5.5500E-01   5.6500E-01   3.4871E-07  0.1468
   5.6500E-01   5.7500E-01   3.2004E-07  0.1566
   5.7500E-01   5.8500E-01   3.7970E-07  0.1602
   5.8500E-01   5.9500E-01   3.3549E-07  0.1443
   5.9500E-01   6.0500E-01   3.1199E-07  0.1457
   6.0500E-01   6.1500E-01   3.7757E-07  0.1279
   6.1500E-01   6.2500E-01   1.7927E-07  0.1713
   6.2500E-01   6.3500E-01   3.8281E-07  0.1226
   6.3500E-01   6.4500E-01   3.7717E-07  0.1277
   6.4500E-01   6.5500E-01   3.6096E-07  0.1462
   6.5500E-01   6.6500E-01   2.6580E-07  0.1617
   6.6500E-01   6.7500E-01   2.9567E-07  0.1504
   6.7500E-01   6.8500E-01   3.1164E-07  0.1518
   6.8500E-01   6.9500E-01   3.0077E-07  0.1648
   6.9500E-01   7.0500E-01   3.8498E-07  0.1436
   7.0500E-01   7.1500E-01   3.0374E-07  0.1599
   7.1500E-01   7.2500E-01   2.6010E-07  0.1652
   7.2500E-01   7.3500E-01   2.6057E-07  0.1781
   7.3500E-01   7.4500E-01   2.1795E-07  0.1765
   7.4500E-01   7.5500E-01   2.6833E-07  0.1473
   7.5500E-01   7.6500E-01   2.2043E-07  0.1677
   7.6500E-01   7.7500E-01   2.2360E-07  0.1558
   7.7500E-01   7.8500E-01   2.8057E-07  0.1587
   7.8500E-01   7.9500E-01   3.2000E-07  0.1538
   7.9500E-01   8.0500E-01   2.5982E-07  0.1432
   8.0500E-01   8.1500E-01   1.5476E-07  0.1750
   8.1500E-01   8.2500E-01   3.3181E-07  0.1730
   8.2500E-01   8.3500E-01   2.2917E-07  0.1645
   8.3500E-01   8.4500E-01   2.0910E-07  0.1659
   8.4500E-01   8.5500E-01   2.9438E-07  0.1791
   8.5500E-01   8.6500E-01   2.6075E-07  0.1530
   8.6500E-01   8.7500E-01   2.7284E-07  0.1580
   8.7500E-01   8.8500E-01   2.6045E-07  0.1686
   8.8500E-01   8.9500E-01   1.8454E-07  0.1899
   8.9500E-01   9.0500E-01   2.5095E-07  0.1426
   9.0500E-01   9.1500E-01   2.7553E-07  0.1363
   9.1500E-01   9.2500E-01   2.5758E-07  0.1545
   9.2500E-01   9.3500E-01   2.6881E-07  0.1572
   9.3500E-01   9.4500E-01   2.0826E-07  0.1582
   9.4500E-01   9.5500E-01   2.6933E-07  0.1588
   9.5500E-01   9.6500E-01   2.6479E-07  0.1447
   9.6500E-01   9.7500E-01   2.0893E-07  0.1530
   9.7500E-01   9.8500E-01   2.5763E-07  0.1576
   9.8500E-01   9.9500E-01   2.4506E-07  0.1537
   9.9500E-01   1.0050E+00   5.8227E-05  0.0096
   1.0050E+00   1.0750E+00   0.0000E+00  0.0000
   1.0750E+00   1.1250E+00   0.0000E+00  0.0000
   1.1250E+00   1.1750E+00   0.0000E+00  0.0000
   1.1750E+00   1.2250E+00   0.0000E+00  0.0000
   1.2250E+00   1.2750E+00   0.0000E+00  0.0000
   1.2750E+00   1.3250E+00   0.0000E+00  0.0000
   1.3250E+00   1.3750E+00   0.0000E+00  0.0000
   1.3750E+00   1.4250E+00   0.0000E+00  0.0000
   1.4250E+00   1.4750E+00   0.0000E+00  0.0000
   1.4750E+00   1.5250E+00   0.0000E+00  0.0000
   1.5250E+00   1.5750E+00   0.0000E+00  0.0000
   1.5750E+00   1.6250E+00   0.0000E+00  0.0000
   1.6250E+00   1.6750E+00   0.0000E+00  0.0000
   1.6750E+00   1.7250E+00   0.0000E+00  0.0000
   1.7250E+00   1.7750E+00   0.0000E+00  0.0000
   1.7750E+00   1.8250E+00   0.0000E+00  0.0000
   1.8250E+00   1.8750E+00   0.0000E+00  0.0000
   1.8750E+00   1.9250E+00   0.0000E+00  0.0000
   1.9250E+00   1.9750E+00   0.0000E+00  0.0000
   1.9750E+00   2.0250E+00   0.0000E+00  0.0000
   2.0250E+00   2.0750E+00   0.0000E+00  0.0000
   2.0750E+00   2.1250E+00   0.0000E+00  0.0000
   2.1250E+00   2.1750E+00   0.0000E+00  0.0000
   2.1750E+00   2.2250E+00   0.0000E+00  0.0000
   2.2250E+00   2.2750E+00   0.0000E+00  0.0000
   2.2750E+00   2.3250E+00   0.0000E+00  0.0000
   2.3250E+00   2.3750E+00   0.0000E+00  0.0000
   2.3750E+00   2.4250E+00   0.0000E+00  0.0000
   2.4250E+00   2.4750E+00   0.0000E+00  0.0000
   2.4750E+00   2.5250E+00   0.0000E+00  0.0000
   2.5250E+00   2.5750E+00   0.0000E+00  0.0000
   2.5750E+00   2.6250E+00   0.0000E+00  0.0000
   2.6250E+00   2.6750E+00   0.0000E+00  0.0000
   2.6750E+00   2.7250E+00   0.0000E+00  0.0000
   2.7250E+00   2.7750E+00   0.0000E+00  0.0000
   2.7750E+00   2.8250E+00   0.0000E+00  0.0000
   2.8250E+00   2.8750E+00   0.0000E+00  0.0000
   2.8750E+00   2.9250E+00   0.0000E+00  0.0000
   2.9250E+00   2.9750E+00   0.0000E+00  0.0000
   2.9750E+00   3.0250E+00   0.0000E+00  0.0000
   3.0250E+00   3.1500E+00   0.0000E+00  0.0000
   3.1500E+00   3.2500E+00   0.0000E+00  0.0000
   3.2500E+00   3.3500E+00   0.0000E+00  0.0000
   3.3500E+00   3.4500E+00   0.0000E+00  0.0000
   3.4500E+00   3.5500E+00   0.0000E+00  0.0000
   3.5500E+00   3.6500E+00   0.0000E+00  0.0000
   3.6500E+00   3.7500E+00   0.0000E+00  0.0000
   3.7500E+00   3.8500E+00   0.0000E+00  0.0000
   3.8500E+00   3.9500E+00   0.0000E+00  0.0000
   3.9500E+00   4.0500E+00   0.0000E+00  0.0000
   4.0500E+00   4.1500E+00   0.0000E+00  0.0000
   4.1500E+00   4.2500E+00   0.0000E+00  0.0000
   4.2500E+00   4.3500E+00   0.0000E+00  0.0000
   4.3500E+00   4.4500E+00   0.0000E+00  0.0000
   4.4500E+00   4.5500E+00   0.0000E+00  0.0000
   4.5500E+00   4.6500E+00   0.0000E+00  0.0000
   4.6500E+00   4.7500E+00   0.0000E+00  0.0000
   4.7500E+00   4.8500E+00   0.0000E+00  0.0000
   4.8500E+00   4.9500E+00   0.0000E+00  0.0000
   4.9500E+00   5.0500E+00   0.0000E+00  0.0000
   5.0500E+00   5.1500E+00   0.0000E+00  0.0000
   5.1500E+00   5.2500E+00   0.0000E+00  0.0000
   5.2500E+00   5.3500E+00   0.0000E+00  0.0000
   5.3500E+00   5.4500E+00   0.0000E+00  0.0000
   5.4500E+00   5.5500E+00   0.0000E+00  0.0000
   5.5500E+00   5.6500E+00   0.0000E+00  0.0000
   5.6500E+00   5.7500E+00   0.0000E+00  0.0000
   5.7500E+00   5.8500E+00   0.0000E+00  0.0000
   5.8500E+00   5.9500E+00   0.0000E+00  0.0000
   5.9500E+00   6.0500E+00   0.0000E+00  0.0000
   6.0500E+00   6.3000E+00   0.0000E+00  0.0000
   6.3000E+00   6.5000E+00   0.0000E+00  0.0000
   6.5000E+00   6.7000E+00   0.0000E+00  0.0000
   6.7000E+00   6.9000E+00   0.0000E+00  0.0000
   6.9000E+00   7.1000E+00   0.0000E+00  0.0000
   7.1000E+00   7.3000E+00   0.0000E+00  0.0000
   7.3000E+00   7.5000E+00   0.0000E+00  0.0000
   7.5000E+00   7.7000E+00   0.0000E+00  0.0000
   7.7000E+00   7.9000E+00   0.0000E+00  0.0000
   7.9000E+00   8.1000E+00   0.0000E+00  0.0000
   8.1000E+00   8.3000E+00   0.0000E+00  0.0000
   8.3000E+00   8.5000E+00   0.0000E+00  0.0000
   8.5000E+00   8.7000E+00   0.0000E+00  0.0000
   8.7000E+00   8.9000E+00   0.0000E+00  0.0000
   8.9000E+00   9.1000E+00   0.0000E+00  0.0000
   9.1000E+00   9.3000E+00   0.0000E+00  0.0000
   9.3000E+00   9.5000E+00   0.0000E+00  0.0000
   9.5000E+00   9.7000E+00   0.0000E+00  0.0000
   9.7000E+00   9.9000E+00   0.0000E+00  0.0000
   9.9000E+00   1.0250E+01   0.0000E+00  0.0000
   1.0250E+01   1.0750E+01   0.0000E+00  0.0000
   1.0750E+01   1.1250E+01   0.0000E+00  0.0000
   1.1250E+01   1.1750E+01   0.0000E+00  0.0000
   1.1750E+01   1.2250E+01   0.0000E+00  0.0000
   1.2250E+01   1.2750E+01   0.0000E+00  0.0000
   1.2750E+01   1.3250E+01   0.0000E+00  0.0000
   1.3250E+01   1.3750E+01   0.0000E+00  0.0000
   1.3750E+01   1.4250E+01   0.0000E+00  0.0000
   1.4250E+01   1.4750E+01   0.0000E+00  0.0000
   1.4750E+01   1.5250E+01   0.0000E+00  0.0000
   1.5250E+01   1.5750E+01   0.0000E+00  0.0000
   1.5750E+01   1.6250E+01   0.0000E+00  0.0000
   1.6250E+01   1.6750E+01   0.0000E+00  0.0000
   1.6750E+01   1.7250E+01   0.0000E+00  0.0000
   1.7250E+01   1.7750E+01   0.0000E+00  0.0000
   1.7750E+01   1.8250E+01   0.0000E+00  0.0000
   1.8250E+01   1.8750E+01   0.0000E+00  0.0000
   1.8750E+01   1.9250E+01   0.0000E+00  0.0000
   1.9250E+01   1.9750E+01   0.0000E+00  0.0000
   1.9750E+01   2.2500E+01   0.0000E+00  0.0000

#   sum over                 1.0986E-04

'no. = 26,  reg  =   4304'
msuc: {\huge Fluence in organ and tissue regions}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.33}
wt: s(0.7)
\vspace{-3}
   vol  &=&   1.5895E+01 [cm^3]
e:

#------------------------------------------------------------------------------
 newpage:
#   no. = 27   reg =   4305

x: Energy [MeV]
y: Flux [1/cm^2/source]              
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(photon  ),hh0l n  
#  e-lower      e-upper        photon    r.err 
   9.5000E-03   1.0500E-02   6.9338E-11  1.0000
   1.0500E-02   1.1500E-02   1.0061E-09  1.0000
   1.1500E-02   1.2500E-02   0.0000E+00  0.0000
   1.2500E-02   1.3500E-02   2.3729E-10  1.0000
   1.3500E-02   1.4500E-02   3.4606E-09  0.6268
   1.4500E-02   1.5500E-02   0.0000E+00  0.0000
   1.5500E-02   1.6500E-02   1.6437E-09  1.0000
   1.6500E-02   1.7500E-02   5.3873E-10  1.0000
   1.7500E-02   1.8500E-02   9.5759E-10  1.0000
   1.8500E-02   1.9500E-02   4.5462E-10  1.0000
   1.9500E-02   2.0500E-02   3.8273E-09  0.7283
   2.0500E-02   2.1500E-02   6.4441E-10  1.0000
   2.1500E-02   2.2500E-02   0.0000E+00  0.0000
   2.2500E-02   2.3500E-02   5.5530E-10  1.0000
   2.3500E-02   2.4500E-02   3.2103E-09  0.5867
   2.4500E-02   2.5500E-02   0.0000E+00  0.0000
   2.5500E-02   2.6500E-02   3.7487E-09  0.8323
   2.6500E-02   2.7500E-02   2.4838E-09  0.7758
   2.7500E-02   2.8500E-02   2.5327E-09  0.7603
   2.8500E-02   2.9500E-02   8.5233E-09  0.5222
   2.9500E-02   3.0500E-02   1.3393E-08  0.5094
   3.0500E-02   3.1500E-02   1.9166E-08  0.4397
   3.1500E-02   3.2500E-02   4.4819E-09  0.8897
   3.2500E-02   3.3500E-02   6.4445E-09  0.7179
   3.3500E-02   3.4500E-02   1.8684E-08  0.5377
   3.4500E-02   3.5500E-02   1.6757E-08  0.4988
   3.5500E-02   3.6500E-02   4.0228E-08  0.4494
   3.6500E-02   3.7500E-02   3.3988E-08  0.4171
   3.7500E-02   3.8500E-02   2.1753E-08  0.3906
   3.8500E-02   3.9500E-02   3.6790E-08  0.3757
   3.9500E-02   4.0500E-02   2.4567E-08  0.4543
   4.0500E-02   4.1500E-02   5.8785E-08  0.4303
   4.1500E-02   4.2500E-02   3.7800E-08  0.4246
   4.2500E-02   4.3500E-02   3.5027E-08  0.4394
   4.3500E-02   4.4500E-02   5.2801E-08  0.3078
   4.4500E-02   4.5500E-02   5.4000E-08  0.3717
   4.5500E-02   4.6500E-02   4.0924E-08  0.3255
   4.6500E-02   4.7500E-02   4.9612E-08  0.3066
   4.7500E-02   4.8500E-02   6.9929E-08  0.3581
   4.8500E-02   4.9500E-02   6.9464E-08  0.2920
   4.9500E-02   5.0500E-02   4.8061E-08  0.3399
   5.0500E-02   5.1500E-02   6.5720E-08  0.2770
   5.1500E-02   5.2500E-02   7.6056E-08  0.3333
   5.2500E-02   5.3500E-02   6.0406E-08  0.2932
   5.3500E-02   5.4500E-02   8.6152E-08  0.4722
   5.4500E-02   5.5500E-02   7.8108E-08  0.2662
   5.5500E-02   5.6500E-02   6.0876E-08  0.2687
   5.6500E-02   5.7500E-02   6.2213E-08  0.2711
   5.7500E-02   5.8500E-02   4.1134E-08  0.3453
   5.8500E-02   5.9500E-02   8.6932E-08  0.3059
   5.9500E-02   6.0500E-02   1.2641E-07  0.2400
   6.0500E-02   6.1500E-02   1.1470E-07  0.2050
   6.1500E-02   6.2500E-02   1.0628E-07  0.2263
   6.2500E-02   6.3500E-02   7.8299E-08  0.3072
   6.3500E-02   6.4500E-02   1.1930E-07  0.2194
   6.4500E-02   6.5500E-02   1.1093E-07  0.2267
   6.5500E-02   6.6500E-02   9.7675E-08  0.2607
   6.6500E-02   6.7500E-02   1.3306E-07  0.2425
   6.7500E-02   6.8500E-02   1.1833E-07  0.2275
   6.8500E-02   6.9500E-02   1.0873E-07  0.2459
   6.9500E-02   7.0500E-02   1.0684E-07  0.2649
   7.0500E-02   7.1500E-02   1.1849E-07  0.2517
   7.1500E-02   7.2500E-02   9.0567E-08  0.2587
   7.2500E-02   7.3500E-02   1.7873E-07  0.1984
   7.3500E-02   7.4500E-02   9.1197E-08  0.2832
   7.4500E-02   7.5500E-02   1.3041E-07  0.2063
   7.5500E-02   7.6500E-02   8.6602E-08  0.2297
   7.6500E-02   7.7500E-02   7.1651E-08  0.3927
   7.7500E-02   7.8500E-02   1.0163E-07  0.2762
   7.8500E-02   7.9500E-02   1.2439E-07  0.2496
   7.9500E-02   8.0500E-02   1.2417E-07  0.2241
   8.0500E-02   8.1500E-02   1.0153E-07  0.2348
   8.1500E-02   8.2500E-02   6.8425E-08  0.2640
   8.2500E-02   8.3500E-02   1.2692E-07  0.1987
   8.3500E-02   8.4500E-02   1.2167E-07  0.2283
   8.4500E-02   8.5500E-02   1.1256E-07  0.2477
   8.5500E-02   8.6500E-02   1.4137E-07  0.2339
   8.6500E-02   8.7500E-02   9.6946E-08  0.2283
   8.7500E-02   8.8500E-02   1.6425E-07  0.2012
   8.8500E-02   8.9500E-02   9.8075E-08  0.2360
   8.9500E-02   9.0500E-02   1.4071E-07  0.2266
   9.0500E-02   9.1500E-02   1.1407E-07  0.2486
   9.1500E-02   9.2500E-02   1.4498E-07  0.2083
   9.2500E-02   9.3500E-02   1.2254E-07  0.2111
   9.3500E-02   9.4500E-02   1.3426E-07  0.2133
   9.4500E-02   9.5500E-02   1.0294E-07  0.2230
   9.5500E-02   9.6500E-02   1.2483E-07  0.2963
   9.6500E-02   9.7500E-02   1.4645E-07  0.2133
   9.7500E-02   9.8500E-02   7.8662E-08  0.2398
   9.8500E-02   9.9500E-02   1.4513E-07  0.2025
   9.9500E-02   1.0050E-01   1.1022E-07  0.2397
   1.0050E-01   1.0150E-01   1.0664E-07  0.2286
   1.0150E-01   1.0250E-01   1.0089E-07  0.2469
   1.0250E-01   1.0350E-01   8.9961E-08  0.2497
   1.0350E-01   1.0450E-01   6.8053E-08  0.2517
   1.0450E-01   1.0550E-01   1.2131E-07  0.2166
   1.0550E-01   1.0650E-01   9.8795E-08  0.2108
   1.0650E-01   1.0750E-01   9.7739E-08  0.2169
   1.0750E-01   1.0850E-01   9.9037E-08  0.2392
   1.0850E-01   1.0950E-01   1.2100E-07  0.2819
   1.0950E-01   1.1050E-01   9.7298E-08  0.2971
   1.1050E-01   1.1150E-01   9.4185E-08  0.2550
   1.1150E-01   1.1250E-01   1.5339E-07  0.2535
   1.1250E-01   1.1350E-01   1.1800E-07  0.2573
   1.1350E-01   1.1450E-01   8.2719E-08  0.2589
   1.1450E-01   1.1550E-01   1.3000E-07  0.2631
   1.1550E-01   1.1650E-01   1.1585E-07  0.2621
   1.1650E-01   1.1750E-01   1.1860E-07  0.2086
   1.1750E-01   1.1850E-01   1.3107E-07  0.2133
   1.1850E-01   1.1950E-01   1.4532E-07  0.2217
   1.1950E-01   1.2050E-01   1.1712E-07  0.2276
   1.2050E-01   1.2150E-01   1.1501E-07  0.2211
   1.2150E-01   1.2250E-01   8.8091E-08  0.2587
   1.2250E-01   1.2350E-01   1.2574E-07  0.1993
   1.2350E-01   1.2450E-01   1.4409E-07  0.2329
   1.2450E-01   1.2550E-01   1.2982E-07  0.2229
   1.2550E-01   1.2650E-01   1.4388E-07  0.2371
   1.2650E-01   1.2750E-01   1.0656E-07  0.2129
   1.2750E-01   1.2850E-01   8.3642E-08  0.3093
   1.2850E-01   1.2950E-01   1.4373E-07  0.2179
   1.2950E-01   1.3050E-01   1.2235E-07  0.2251
   1.3050E-01   1.3150E-01   1.6104E-07  0.1906
   1.3150E-01   1.3250E-01   1.2755E-07  0.2875
   1.3250E-01   1.3350E-01   1.3714E-07  0.2376
   1.3350E-01   1.3450E-01   1.9935E-07  0.2277
   1.3450E-01   1.3550E-01   9.9518E-08  0.2171
   1.3550E-01   1.3650E-01   1.2340E-07  0.3094
   1.3650E-01   1.3750E-01   7.0804E-08  0.2516
   1.3750E-01   1.3850E-01   1.2232E-07  0.2492
   1.3850E-01   1.3950E-01   1.4904E-07  0.1973
   1.3950E-01   1.4050E-01   1.0606E-07  0.2337
   1.4050E-01   1.4150E-01   1.2996E-07  0.2532
   1.4150E-01   1.4250E-01   1.6426E-07  0.2417
   1.4250E-01   1.4350E-01   1.0176E-07  0.2339
   1.4350E-01   1.4450E-01   1.2521E-07  0.2253
   1.4450E-01   1.4550E-01   8.4710E-08  0.2561
   1.4550E-01   1.4650E-01   1.3462E-07  0.2198
   1.4650E-01   1.4750E-01   1.4110E-07  0.2603
   1.4750E-01   1.4850E-01   1.0181E-07  0.2277
   1.4850E-01   1.4950E-01   1.1489E-07  0.2572
   1.4950E-01   1.5050E-01   1.1477E-07  0.2464
   1.5050E-01   1.5150E-01   1.7909E-07  0.2029
   1.5150E-01   1.5250E-01   1.3310E-07  0.2133
   1.5250E-01   1.5350E-01   9.2292E-08  0.2455
   1.5350E-01   1.5450E-01   9.7859E-08  0.2320
   1.5450E-01   1.5550E-01   9.1563E-08  0.2561
   1.5550E-01   1.5650E-01   1.3972E-07  0.2449
   1.5650E-01   1.5750E-01   8.5675E-08  0.2882
   1.5750E-01   1.5850E-01   1.0045E-07  0.2712
   1.5850E-01   1.5950E-01   1.2066E-07  0.2405
   1.5950E-01   1.6050E-01   1.0520E-07  0.2646
   1.6050E-01   1.6150E-01   9.1205E-08  0.2938
   1.6150E-01   1.6250E-01   1.0036E-07  0.2299
   1.6250E-01   1.6350E-01   1.5210E-07  0.2288
   1.6350E-01   1.6450E-01   1.1928E-07  0.2878
   1.6450E-01   1.6550E-01   9.9548E-08  0.2504
   1.6550E-01   1.6650E-01   1.6835E-07  0.2130
   1.6650E-01   1.6750E-01   1.3553E-07  0.2170
   1.6750E-01   1.6850E-01   7.6312E-08  0.2825
   1.6850E-01   1.6950E-01   1.1220E-07  0.2457
   1.6950E-01   1.7050E-01   1.0115E-07  0.2265
   1.7050E-01   1.7150E-01   1.2720E-07  0.2366
   1.7150E-01   1.7250E-01   7.7445E-08  0.2487
   1.7250E-01   1.7350E-01   1.2897E-07  0.2497
   1.7350E-01   1.7450E-01   7.4714E-08  0.3008
   1.7450E-01   1.7550E-01   8.8959E-08  0.2581
   1.7550E-01   1.7650E-01   1.0374E-07  0.2628
   1.7650E-01   1.7750E-01   5.6818E-08  0.2950
   1.7750E-01   1.7850E-01   6.6257E-08  0.2967
   1.7850E-01   1.7950E-01   1.0491E-07  0.2237
   1.7950E-01   1.8050E-01   1.5642E-07  0.2077
   1.8050E-01   1.8150E-01   1.2229E-07  0.2278
   1.8150E-01   1.8250E-01   1.0900E-07  0.2861
   1.8250E-01   1.8350E-01   1.3534E-07  0.2192
   1.8350E-01   1.8450E-01   7.8343E-08  0.3021
   1.8450E-01   1.8550E-01   1.1807E-07  0.2754
   1.8550E-01   1.8650E-01   1.3213E-07  0.2357
   1.8650E-01   1.8750E-01   7.5822E-08  0.2556
   1.8750E-01   1.8850E-01   8.1663E-08  0.2535
   1.8850E-01   1.8950E-01   1.3534E-07  0.2220
   1.8950E-01   1.9050E-01   1.2712E-07  0.2526
   1.9050E-01   1.9150E-01   1.5766E-07  0.1886
   1.9150E-01   1.9250E-01   6.0896E-08  0.3557
   1.9250E-01   1.9350E-01   1.1632E-07  0.2046
   1.9350E-01   1.9450E-01   1.3374E-07  0.2244
   1.9450E-01   1.9550E-01   7.9421E-08  0.2624
   1.9550E-01   1.9650E-01   8.7371E-08  0.2289
   1.9650E-01   1.9750E-01   8.0374E-08  0.2581
   1.9750E-01   1.9850E-01   1.0132E-07  0.2385
   1.9850E-01   1.9950E-01   1.0170E-07  0.2398
   1.9950E-01   2.0050E-01   1.1577E-07  0.2209
   2.0050E-01   2.0750E-01   8.0068E-07  0.0942
   2.0750E-01   2.1250E-01   6.8209E-07  0.0886
   2.1250E-01   2.1750E-01   5.9452E-07  0.1068
   2.1750E-01   2.2250E-01   5.5750E-07  0.1023
